,mae,rmse
0,0.8501912740150448,1.0629951276561456
1,0.827568403288998,1.0334113714152866
2,0.8084812824773316,0.9985125029305976
3,0.7573844292873371,0.9602429647790726
4,0.7696373147206391,0.9757862482949843
5,0.7612786028606269,0.962331641550565
